bootstrap_index,mean_setting_tv_vs_ideal,raw_energy_hartree,projected_energy_hartree,raw_energy_error_millihartree,projected_energy_error_millihartree,raw_gamma_frobenius_error,projected_gamma_frobenius_error,raw_idempotency_frobenius,one_spin_slater_fidelity,full_rhf_determinant_fidelity
557,0.02884252106560093,-1.9341514607874706,-1.9441846104999134,12.590165668838527,2.5570159563956807,0.06053516792304315,0.056595508936202986,0.02191922692523621,0.9983985393739332,0.9967996434240032
558,0.03283885210810573,-1.9158599989829785,-1.9448440284696422,30.881627473330564,1.897597986666888,0.04998182636773307,0.046514194884292315,0.019185779082434955,0.9989183317894914,0.9978378335851005
559,0.02877234381457927,-1.9772951521533402,-1.9437971925115283,-30.55352569703107,2.944433944780833,0.07679308318684257,0.07116516916111881,0.02740640104519384,0.9974684225796382,0.9949432540435117
560,0.021825698972197972,-1.9294802703760732,-1.9443484497776005,17.261356080235934,2.3931766787086417,0.05494082872193342,0.053387661160060884,0.014490193684005682,0.9985750309014355,0.9971520923398028
561,0.018818428998639662,-1.9325213719346632,-1.9448828869952421,14.22025452164588,1.8587394610669605,0.04957447261762659,0.048024260521529166,0.012767112986106091,0.9988471546451884,0.9976956383427888
562,0.01720329922587053,-1.938008979810759,-1.9461787449332195,8.73264664555018,0.5628815230895867,0.028973396383146863,0.027718208971352205,0.008668880680341594,0.999615856693966,0.9992318609540116
563,0.028074064881229124,-1.9232589180899005,-1.94457216908604,23.482708366408644,2.169457370269079,0.054567453606381745,0.05121211910654114,0.020195232828566213,0.9986886904792285,0.9973791004911162
564,0.022372339551379974,-1.9182432278138581,-1.9454365626769554,28.49839864245096,1.305063779353688,0.04851676623431513,0.0446585203465707,0.01967880878635695,0.999002942558437,0.9980068792404159
565,0.021875122928025813,-1.9131763656872358,-1.9446597818194535,33.56526076907329,2.0818446368555676,0.06054255435448838,0.05706957963929806,0.021914577756598393,0.9983717055870244,0.996746062516744
566,0.0196908776132157,-1.9294818924533315,-1.9462129461425353,17.259734002977645,0.5286803137738438,0.03140715009729956,0.02666819615879099,0.016515570108234193,0.9996444041578952,0.9992889347641934
567,0.024473323646213085,-1.9358291445345903,-1.9441382863178374,10.912481921718786,2.6033401384717436,0.059656960218313584,0.054861624505992766,0.02330402199192234,0.9984953102149856,0.9969928845213204
568,0.022288237744913272,-1.929690361755626,-1.945551632887015,17.051264700683078,1.1899935692940566,0.0412500182507982,0.04006732816549011,0.010544526838602073,0.9991973096489942,0.998395263609788
569,0.025703299225833868,-1.9351078753909305,-1.9448324762326716,11.633751065378561,1.909150223637468,0.049113762306805565,0.04841049423016251,0.00912894643428254,0.9988283020210812,0.9976579769183161
570,0.02495650155273165,-1.9190999990835766,-1.9434560007811912,27.641627372732458,3.2856256751179203,0.06523878092236556,0.06264288638874282,0.02038005765448172,0.9980380509012627,0.9960799510467915
571,0.03170329922585295,-1.895028457755396,-1.9442417340361489,51.71316870091314,2.4998924201602435,0.06747118039576101,0.05929807104262346,0.033218084265201064,0.9982423073340082,0.9964877041515245
572,0.02067785317558888,-1.938247469433904,-1.9443772319507742,8.49415702240508,2.364394505534939,0.056023177315824735,0.05506893956110013,0.01084611183788917,0.9984837230007281,0.9969697450973947
573,0.030043828633061435,-1.963298537605289,-1.9423686429900766,-16.556911148979836,4.372983466232494,0.08251496055389199,0.07894700799475837,0.0217090467374779,0.996885479404595,0.9937806590477293
574,0.0258631628477208,-1.938770424942663,-1.9440655725655163,7.9712015136461645,2.67605389079284,0.05773141452312904,0.05501072614917751,0.017711206141875258,0.9984870808495605,0.9969764506234767
575,0.03315783385358048,-1.9057663568225272,-1.9442400288306019,40.97526963378195,2.5015976257072303,0.06948098967141246,0.06446990854420069,0.028055727619329347,0.9979221239768791,0.9958485655225257
576,0.024880294828202032,-1.9322792238451247,-1.9447151734934927,14.462402611184366,2.0264529628164496,0.06366845711996943,0.062299119584661514,0.014707631964391848,0.9980594775192815,0.9961227206660611
577,0.026635951571350545,-1.9239590655635757,-1.944256661385875,22.78256089273345,2.484965070434164,0.058774068559545575,0.05690494073088306,0.016432154423568372,0.9983809818640983,0.996764584947921
578,0.02867819110795963,-1.9520597278585388,-1.9442222643348017,-5.318101402229658,2.5193621215073847,0.06195710143448172,0.05448197994774676,0.02999041711947325,0.9985159083402965,0.9970340192086473
579,0.02786723049440155,-1.933726169057891,-1.94559434276596,13.015457398418029,1.1472836903489991,0.04530799117695846,0.03993546299068833,0.02198042379027296,0.9992025941417638,0.9984058241396304
580,0.02374730155173656,-1.9554408366592202,-1.9457964663398133,-8.69921020291109,0.9451601164958134,0.043177520666339994,0.03584520813619679,0.024596215852240335,0.9993575668206605,0.9987155463617108
581,0.02909448799064517,-1.9410345703222125,-1.9451286422449876,5.707056134096611,1.6129842113214998,0.0485371741518007,0.04437432903257579,0.020268726951883302,0.9990155676638262,0.9980321044346768
582,0.02582203001467052,-1.8989703889048888,-1.9421430635360044,47.77123755142032,4.598562920304694,0.07621243987295764,0.07121739672392155,0.029291219029770558,0.9974653954077304,0.9949372150358999
583,0.021015847710453547,-1.9345274622629096,-1.9456769444867301,12.21416419339949,1.0646819695789844,0.048947622563866845,0.04605171951125812,0.01734627914712543,0.9989398317004036,0.9978807873576306
584,0.02862116434450828,-1.930332906624345,-1.945246890088974,16.408719831964014,1.4947363673352143,0.04623686345644118,0.04425910203735636,0.014323322729031805,0.9990205667401391,0.9980420927697886
585,0.03542208859471545,-1.8892365841324479,-1.941252237672561,57.50504232386122,5.489388783748161,0.09108479646977052,0.08179855911527814,0.042820201062115544,0.9966555276289055,0.993322240753252
586,0.03055974219858773,-1.9179021212626133,-1.9442170136928827,28.839505193695825,2.524612763426415,0.06099704605471356,0.058234458890160476,0.01975720633718231,0.9983046679404602,0.9966122100317126
587,0.02308960124408646,-1.9403704936893524,-1.9453369085943233,6.371132766956666,1.4047178619858158,0.048625358146349225,0.04199145575728209,0.024744313973113066,0.9991183607325226,0.9982374987528431
588,0.03666740358622891,-1.9024676741910962,-1.9432835606517498,44.27395226521291,3.4580658045593182,0.08158363376749196,0.07355431090331462,0.037942620840553415,0.9972952660222021,0.9945978476302948
589,0.02515336751774746,-1.938617113598921,-1.9434747288294345,8.124512857388133,3.2668976268745986,0.06312160943095863,0.06297674010641433,0.007071590132353561,0.9980171741796899,0.9960382799576135
590,0.03787865808894524,-1.9146001100935617,-1.9413569899052943,32.141516362747424,5.384636551014843,0.10146583260332875,0.0998185980339706,0.023723587044332164,0.9950213149710649,0.9900674172467472
591,0.033269915357179304,-1.9327559898423317,-1.9382326156132497,13.985636613977448,8.509010843059439,0.10313249428071403,0.09894612816159393,0.03185259101313421,0.9951054411280985,0.9902348389627476
592,0.027706501552734367,-1.9223809687574052,-1.9447071198404629,24.360657698903943,2.0345066158462544,0.05513984486373095,0.052529145931520714,0.01852379226832343,0.9986203499326453,0.9972426032995989
593,0.025086486493910872,-1.933819727894919,-1.9445447080203702,12.921898561390144,2.1969184359389438,0.053712372512582186,0.05071962975547666,0.018821275202546704,0.9987139461304719,0.9974295461954992
594,0.030385443819086966,-1.9113532176956347,-1.9404280423345452,35.388408760674395,6.31358412176386,0.08996536711398181,0.08762787299043773,0.024671516268766257,0.9961607619731666,0.9923362636949599
595,0.023604808881727037,-1.95359341091273,-1.9461209127508654,-6.851784456420873,0.6207137054436984,0.03046480084232116,0.02620934007318905,0.015679306872435364,0.9996565560795241,0.9993132301127747
596,0.027407435164393902,-1.9266274248355721,-1.945032876533021,20.11420162073696,1.7087499232881775,0.053438753691107205,0.04886139105826966,0.0224115841028696,0.9988063158263678,0.997614056534642
597,0.022501592969332712,-1.954128257492451,-1.9448347734358966,-7.3866310361419,1.9068530204124912,0.054440943311887174,0.05295530894719422,0.01222817673449324,0.998598313015415,0.9971985907572328
598,0.029415789130410458,-1.9210896795052388,-1.9409570195044907,25.651946951070315,5.784606951818372,0.0857849643315094,0.0840191760147791,0.020283618026624307,0.9964703914174913,0.9929532409717283
599,0.03196322142773468,-1.9490562103496425,-1.9455894406624699,-2.3145838933333884,1.1521857938392444,0.04720375325898867,0.04390657534807987,0.0175033359748934,0.9990361952756487,0.9980733194708441
600,0.025555742493405444,-1.9253025277078974,-1.9425646401148942,21.439098748411656,4.1769863414149455,0.07163334775399571,0.06833826003069171,0.023482253559869402,0.9976656277642231,0.9953367048221813
601,0.02536088722343685,-1.9506234338675636,-1.9447178774263303,-3.8818074112545453,2.0237490299788163,0.06898768808892308,0.058022691326579535,0.036985446205230546,0.9983171860466092,0.9966372039560202
602,0.02953339358057412,-1.9487712911834822,-1.944751644257004,-2.0296647271731416,1.9899821993050182,0.051318268758525916,0.04965676313507,0.01279771308671978,0.9987671029377301,0.9975357259106263
603,0.01940058414110099,-1.925814931647709,-1.945432927673359,20.92669480860021,1.3086987829500352,0.04266773279956474,0.039390413893156846,0.016948094760178705,0.9992242228148606,0.9984490474599621
604,0.02957291559553636,-1.9151316415990218,-1.9442601460824427,31.609984857287277,2.481480373866418,0.06209420359592507,0.056786576105092766,0.02661367808571369,0.99838766703368,0.9967779336849543
605,0.027192844538176525,-1.9328656086521157,-1.945456049009482,13.876017804193452,1.285577446827002,0.040706900242502626,0.039683377824201865,0.009586386284726819,0.9992126321641271,0.9984258842763633
606,0.034788502637562904,-1.9013798612284842,-1.9419739909547278,45.36176522782487,4.767635501581324,0.08461931624355136,0.08035318012917905,0.028713460192912977,0.9967717664772733,0.9935539544462239
607,0.015354808881718925,-1.9587248625108378,-1.9460102639114527,-11.983236054528668,0.7313625448563954,0.03561484212476291,0.030016204547480614,0.019244280968640993,0.9995495568602402,0.9990993166195025
608,0.026710902033447725,-1.9398585040947556,-1.9451452317826374,6.883122361553529,1.596394673671675,0.056022689172615624,0.05095786430181953,0.0238879288763174,0.9987019045442346,0.9974054941402815
609,0.03587116434448946,-1.9384835933488895,-1.9443161609125814,8.258033107419571,2.4254655437276895,0.055987251492154964,0.05296032121233213,0.01831111886259275,0.9985980922088168,0.9971981497630885
610,0.026869197419432344,-1.9316822159309808,-1.9436964566403676,15.059410525328332,3.0451698159414953,0.06533983352976858,0.061374792191049694,0.023706428031232303,0.9981169842686043,0.9962375142854533
611,0.028657435164406588,-1.9229649585302917,-1.9437206516683554,23.776667926017403,3.020974787953712,0.07515770391294373,0.07274521059266084,0.02161266344067751,0.9973541051387392,0.9947152110370953
612,0.028253157332384905,-1.9544183550712788,-1.9430217570817347,-7.676728614969708,3.7198693745743583,0.07513790692266473,0.06720872941994264,0.03280218119271942,0.9977415190424732,0.9954881388211819
613,0.014822915595589375,-1.9475895231530427,-1.9462748183674716,-0.8478966967335744,0.46680808883747815,0.02499208687891115,0.024854185570476594,0.002479364031359657,0.9996911348036142,0.9993823650049378
614,0.029018679955317317,-1.9426662634443634,-1.9449819730958449,4.075363011945665,1.7596533604642417,0.05199984417600785,0.0456265607177335,0.025159946959403604,0.9989591641698398,0.9979194116789049
615,0.02629568649489932,-1.9264333563719178,-1.945282638476275,20.30827008439129,1.4589879800341876,0.04752219274883019,0.044852120438166526,0.016479364376395078,0.9989943116893569,0.997989634787692
616,0.029066462073594007,-1.9228530322122788,-1.9448044952231849,23.888594244030337,1.937131233124223,0.051316233105413306,0.04799191497504976,0.0190115547036532,0.9988485723344993,0.9976984704546675
617,0.021544733849059864,-1.9621321911285194,-1.9457816015557803,-15.390564672210338,0.960024900528822,0.03969753996548866,0.0337227575988012,0.020975183408018152,0.999431388095107,0.9988630995097124
618,0.029666894609416607,-1.9581878158315937,-1.9432963793003102,-11.446189375284632,3.4452471559989206,0.073674526761372,0.07091010800888638,0.017716567846228028,0.9974858837919536,0.9949780883642148
619,0.026316109604353325,-1.9185906085647477,-1.9449644556288057,28.15101789156138,1.7771708275033937,0.057632862249421046,0.04547754857192289,0.035829382247674874,0.9989659543633269,0.9979329779770325
620,0.03903143175376968,-1.8943725902512922,-1.9404870374074228,52.36903620501687,6.2545890488863165,0.09469675840985603,0.08669955510289279,0.04120068157203227,0.996241675305635,0.9924974756157783
621,0.02275366895755177,-1.9635017726240889,-1.945813618514553,-16.760146167779766,0.9280079417561815,0.0385871589406115,0.03267609988833426,0.02047706536591606,0.9994661653330396,0.9989326156455308
622,0.0383081081075769,-1.8983547102964262,-1.9429892100422534,48.38691615988289,3.7524164140556593,0.08079316711594871,0.07517191549471595,0.03245078707828201,0.9971746313084318,0.9943572453251068
623,0.02231414267930966,-1.9184590092452598,-1.9455876197086275,28.2826172110493,1.154006747681624,0.04932044416923039,0.041784357106446214,0.026252944253930842,0.9991270865244023,0.9982549350267405
624,0.02515999741846483,-1.9435319361156422,-1.9431961184804412,3.209690340666871,3.5455079758679453,0.0671335176035191,0.06288766918428372,0.024094936688026394,0.9980232240141252,0.9960503556715489
625,0.02188751980723023,-1.9482761152386854,-1.9460832283345117,-1.5344887823762754,0.6583981217973545,0.029681395203158795,0.029441883845222692,0.0037345815026586394,0.9995665989960055,0.9991333858284414
626,0.02575671722672972,-1.946472580925566,-1.9451913655423014,0.2690455307430284,1.5502609140076729,0.047414872431543645,0.04483421885761375,0.015350035447841777,0.9989951983224089,0.9979914062712291
627,0.030082817536380865,-1.9281236459289512,-1.9428445161636316,18.617980527357858,3.8971102926774748,0.06762955442760772,0.06634792013183177,0.015430552169316552,0.9977995900610437,0.9956040219259868
628,0.025953299225905092,-1.9319497868404898,-1.9440986775932518,14.791839615819313,2.6429488630572706,0.061287275863894417,0.05526023365506839,0.02664562459860898,0.9984731541673502,0.996948639592897
629,0.025265956773660257,-1.948461091220565,-1.9452052441088752,-1.7194647642559957,1.5363823474339178,0.04400692410732514,0.04303868523355326,0.009148704662409872,0.9990738420448809,0.9981485418583197
630,0.02389934609097573,-1.9034197891159959,-1.9444086046058648,43.32183734031325,2.3330218504442612,0.06604751384883874,0.060784423953063355,0.02776653633422792,0.9981527835031345,0.9963089792150553
631,0.027150186677391143,-1.937683371335128,-1.9427597723528784,9.05825512118108,3.98185410343066,0.08094267869141475,0.07089013053205541,0.038906648660608105,0.9974888544409628,0.9949840147339443
632,0.019909800778625784,-1.9211290123976343,-1.945680340645407,25.612614058674765,1.061285810902035,0.04077958087691137,0.03699345551397662,0.01773692933542888,0.9993157710445968,0.9986320102584569
633,0.02444087761316465,-1.9282281219662194,-1.9463415905804167,18.513504490089705,0.40003587589243494,0.030274960338911423,0.027176979826914104,0.013617558123613753,0.999630707468251,0.999261551313476
634,0.024696001870625393,-1.915760700241164,-1.9441400817119472,30.980926215145033,2.6015447443619166,0.06468256078334053,0.055198181943700575,0.03333951205401787,0.9984768725162447,0.9969560649498213
635,0.02004928751092401,-1.9325631027583234,-1.9443347125720585,14.178523697985668,2.4069138842506277,0.061461903867701305,0.060600032200246505,0.011357762158541642,0.9981643571538212,0.9963320838923012
636,0.022767462166248857,-1.9272115116761073,-1.9462817464323863,19.530114780201835,0.4598800239228318,0.03814987371835732,0.030226301560497416,0.023392639745227515,0.9995432058418219,0.9990866203445468
637,0.02059081903312507,-1.9251678031967099,-1.9453719862447796,21.573823259599223,1.3696402115295214,0.047211231196559254,0.04543757151860058,0.013609103203370825,0.9989677595074163,0.9979365845352672
638,0.03194923157923281,-1.9201081139706433,-1.9442702190127197,26.63351248566581,2.471407443589424,0.05778136775675349,0.053918112258106596,0.021414180045007537,0.9985467687067212,0.9970956492946342
639,0.030462868958506074,-1.9399280365163694,-1.9452182301377066,6.813589939939746,1.5233963186025434,0.04834401231973371,0.0415045956126136,0.02498036671067899,0.9991387655337719,0.9982782727923496
640,0.02783648649390629,-1.9524560885128925,-1.9443838351441325,-5.714462056583436,2.357791312176616,0.05919361102281122,0.05455741541218594,0.022315840119744527,0.9985121371649133,0.9970264880656425
641,0.01784081903315409,-1.9328908579716841,-1.946419397641608,13.850768484624965,0.32222881470111986,0.026792894311052525,0.023518037470447138,0.012840439488195118,0.9997234529762136,0.9994469824306835
642,0.02230810810759574,-1.9273378225247872,-1.945122952810039,19.403803931521857,1.6186736462699969,0.04541476652180398,0.043451257479571515,0.013793136082849333,0.999055994361379,0.9981128798694038
643,0.022723588538726518,-1.9323492005634855,-1.9453503664468592,14.392425892823635,1.3912600094498906,0.04907774952548416,0.04115538968363031,0.02654670425872108,0.9991532866037997,0.9983072901311746
644,0.02896602629090063,-1.9663754602358081,-1.9448908911361344,-19.63383377949901,1.8507353201746568,0.06571504679154705,0.050520445216121895,0.04154519056401104,0.9987239742490027,0.9974495767397227
645,0.039066462073626004,-1.909117470965649,-1.9401510624884544,37.62415549066,6.5905639678547345,0.09339744057138592,0.09152295592565983,0.023003116962707456,0.9958126022085529,0.9916427387173697
646,0.030123265066159536,-1.9146246022409883,-1.9413763212628428,32.11702421532081,5.365305193466341,0.08654951642383729,0.07915878794375195,0.03742900467551867,0.9968679598490271,0.9937457293735615
647,0.03388387620909172,-1.9447217665110734,-1.9459585024710895,2.0198599452356802,0.7831239852196248,0.03858025865394717,0.036512107152711866,0.012829382808615451,0.9993334921800517,0.9986674285927776
648,0.024469255999486808,-1.9552436879125248,-1.9449981796522324,-8.502061456215682,1.743446804076676,0.058285011215981244,0.054340474233224405,0.02025064332311453,0.9985237958091137,0.9970497707970405
649,0.025499513734206215,-1.947348065045089,-1.9452443691648218,-0.6064385887798451,1.4972572914873084,0.052201440098803516,0.042140443520378934,0.03088673641306247,0.9991122020627949,0.9982251923107672
650,0.027438577854079084,-1.8952591193118142,-1.9440616898014274,51.482507144494875,2.679936654881754,0.06847822075214331,0.06000577204408034,0.034146194912464276,0.9981999604484841,0.9964031610393553
651,0.02340743516440199,-1.9237008766968333,-1.9445238761983037,23.040749759475787,2.217750258005413,0.06379043796215839,0.06166819283007421,0.01840334725668133,0.998098961583251,0.9962015371135639
652,0.024182611223872552,-1.964176897461609,-1.9464712660551096,-17.435271005299846,0.2703604011995431,0.02508335479736059,0.017985359006573862,0.0175950792552918,0.9998382636612224,0.9996765534810881
653,0.027349172999156218,-1.9236977969229512,-1.94404765462993,23.04382953335793,2.6939718263792045,0.057579295988476394,0.05546037297790859,0.016927578858182867,0.9984622499604016,0.9969268645959874
654,0.029806560132817267,-1.9253216785421359,-1.9433077214244967,21.419947914173232,3.433905031812401,0.07795087767024769,0.07423004117712415,0.025099171400665823,0.9972449545385652,0.994497499352625
655,0.02690829538596994,-1.920500010843823,-1.944077307816843,26.241615612486058,2.6643186394661456,0.06272390021376961,0.06123637527329085,0.015358682332804463,0.9981255476135036,0.9962546087987564
656,0.021273849207222202,-1.9466278050314314,-1.9460822036337146,0.11382142487770253,0.6594228225944576,0.03282494339191331,0.03201197749791299,0.007600624184894286,0.9994876354737788,0.9989755334649654
657,0.028121164344497455,-1.940290843849329,-1.9433258091159156,6.450782606980177,3.4158173403935344,0.06662826877846116,0.061565186122475836,0.026076792057306442,0.9981056438110515,0.9962148762074736
658,0.022500682654993095,-1.9451907376835693,-1.9447803248803892,1.550888772739789,1.9613015759198937,0.04837001714630943,0.04709162614921239,0.01132157860017766,0.9988914472744892,0.9977841234381236
659,0.027883876209099746,-1.9215169940173433,-1.9450985061620647,25.224632438965777,1.6431202942444045,0.05359033600987013,0.048930239838600044,0.02312302685636116,0.998802915824094,0.9976072646587122
660,0.03493449057222376,-1.9274578849686599,-1.9456606271380246,19.28374148764922,1.0809993182845368,0.05128121578941841,0.043634695648911995,0.027182539984335556,0.9990480639822464,0.9980970341466747
661,0.022781431753780716,-1.932939204573066,-1.945973847249533,13.802421883243099,0.7677792067761757,0.03589830063577441,0.029934705822431424,0.019799409441950546,0.9995519572375532,0.9991041152174234
662,0.020859338060827508,-1.9772530493221778,-1.9461630449982221,-30.51142286586872,0.5785814580869797,0.039367902126558545,0.027095413862495633,0.028744566843144442,0.9996329205426225,0.9992659758325732
663,0.024087636967360295,-1.9380118926732706,-1.9450247096174549,8.72973378303854,1.716916838854221,0.04935366130564169,0.046026660616290245,0.018469366644527845,0.9989407838374983,0.9978826896138755
664,0.02868778047575669,-1.950711068400534,-1.942777206351163,-3.969441944224883,3.9644201051460826,0.0706131935138454,0.067790212490432,0.020084379757662394,0.9977024038286503,0.9954100866054671
665,0.024189659824126054,-1.9426129082567904,-1.946396132677133,4.128718199518655,0.3454937791760315,0.02715997405644205,0.02393307111357937,0.012796313140901188,0.9997136148994578,0.9994273118153413
666,0.020308212072522466,-1.9515644887608448,-1.9434974840357755,-4.822862304535658,3.2441424205336133,0.06205297160564135,0.06067391682046557,0.011993339995597554,0.998159938306075,0.9963232624391873
667,0.031578484997153294,-1.9221205552664873,-1.9419017189961643,24.62107118982182,4.839907460144843,0.07830524289467804,0.07631313639459276,0.021046383157207797,0.9970883583361316,0.9941851943294421
668,0.025314142679307657,-1.9367493565693696,-1.945092665237311,9.992269886939464,1.6489612189980463,0.05047065188263785,0.044064957442246436,0.024497961552953786,0.9990292470373855,0.9980594364360854
669,0.029277115602785016,-1.9611692461862693,-1.9448267377955737,-14.427619729960206,1.9148886607354143,0.06095572512266757,0.04902754306778168,0.035750833644126435,0.9987982850240422,0.9975980141669679
670,0.022346807384969115,-1.9395499443144233,-1.9447559534615453,7.1916821418858135,1.9856729947638208,0.04951583498536774,0.048984451383516765,0.008242926437255146,0.9988004058195714,0.9976022506653406
671,0.029619197419454873,-1.9237423589567053,-1.9448817853913927,22.999267499603793,1.8598410649164343,0.05885365019650641,0.05330608696315555,0.02555871425267715,0.9985796623875751,0.9971613421340835
672,0.0220174621662862,-1.9477471747824555,-1.9451370087134758,-1.0055483261464104,1.6046177428332697,0.058020978564140444,0.05051211254479806,0.029285780952537317,0.9987244931905647,0.9974506132987503
673,0.026421823702121386,-1.9572676888378913,-1.9450561774499444,-10.526062381582157,1.685449006364692,0.05264916169281564,0.049330551246774226,0.01833389841250352,0.9987832605934408,0.997568001641665
674,0.023792171595080312,-1.9411900745619886,-1.945292722293319,5.55155189432055,1.44890416299015,0.04477756913469194,0.04384396385838456,0.010081320052453463,0.9990388535718447,0.9980786309461458
675,0.020141786491444054,-1.9577117968750615,-1.9454650726707212,-10.970170418752367,1.2765537855878861,0.05045389040980099,0.049206988494669354,0.010257421325557495,0.9987893367240432,0.9975801391536543
676,0.01491616818439228,-1.9355835050977885,-1.9467191681413663,11.158121358520567,0.022458314942852553,0.0178906384405259,0.006442125491082008,0.016552310020054636,0.999979249596175,0.9999584996229293
677,0.017119197419443774,-1.944358302364262,-1.9462492798237874,2.383324092047001,0.49234663252173405,0.028499045035658525,0.024254898945987105,0.014948697476703446,0.9997058662533701,0.9994118190214011
678,0.03421322142778507,-1.9287201194829013,-1.9429019979002378,18.021506973407764,3.8396285560713395,0.07342430194889867,0.06938519456828546,0.026001732293253053,0.9975932823587623,0.9951923570073293
679,0.02792891753294661,-1.9688013993041709,-1.9454942402777735,-22.05977284786176,1.2473861785355922,0.0478057880523979,0.043539407543655005,0.018972642172349122,0.999052167934909,0.9981052342554416
680,0.02934442004918513,-1.912410651818395,-1.9402552804749622,34.330974637914125,6.486345981346897,0.09683763082660567,0.09389730671770485,0.02706861334183924,0.9955931986511241,0.9912058172003766
681,0.02289388721311957,-1.9562921761206853,-1.944650937696043,-9.550549664376184,2.0906887602660795,0.05660238773599778,0.050393423694625454,0.025152752294729068,0.9987302540760983,0.9974621204069078
682,0.037003824786965504,-1.8884300974774668,-1.940761260879157,58.31152897884229,5.980365577152202,0.09711200453002661,0.0893231449466476,0.041892685641409994,0.9960126028510595,0.9920411050381425
683,0.02804020467002445,-1.9263546588468234,-1.9423915428545524,20.386967609485662,4.350083601756705,0.07624484926979459,0.07343013218191054,0.023338435492766,0.9973047179343726,0.9946167004141585
684,0.02117819110797071,-1.9472851368393924,-1.9448705651218565,-0.5435103830833121,1.871061334452584,0.0581474431277213,0.05004214391183211,0.02910347444893821,0.9987481529541264,0.9974978730292792
685,0.029352841956684795,-1.946047500672637,-1.943984908714891,0.6941257836721171,2.7567177414180577,0.05759314257747363,0.056884184495071516,0.008929760075164401,0.9983823569935159,0.9967673307559282
686,0.02741616818440793,-1.9324921216871245,-1.942601050322066,14.249504769184629,4.1405761342430125,0.07570202710071015,0.0707754828411804,0.027319283189717818,0.9974957271256739,0.9949977256339769
687,0.026785784554102382,-1.9500486476146015,-1.9447003207618965,-3.3070211582924003,2.0413056944126318,0.05855154182996473,0.050413294413552336,0.03077485181524028,0.9987292602018374,0.9974601351833094
688,0.02266766847880703,-1.920619093817855,-1.9444530722858564,26.12253263845421,2.2885541704527057,0.06147662291059441,0.05954759166620326,0.01679674629950695,0.9982271598633893,0.9964574626889285
689,0.02443252364722652,-1.916356166004442,-1.9451560111809527,30.385460451867186,1.585615275356389,0.05241770158626323,0.04438718068402044,0.0277543140070152,0.9990149068271865,0.9980307840629322
690,0.021417532284537938,-1.9698696788145782,-1.9452523708150709,-23.12805235826909,1.4892556412382518,0.050719133774237375,0.04730579907783185,0.017373450153898587,0.9988812227302696,0.9977636971231184
691,0.02583281753636653,-1.934174720091135,-1.9444595440870642,12.566906365174102,2.2820823692448755,0.05545222499677933,0.05343324012498866,0.015715263989192096,0.9985728028487489,0.9971476425892064
692,0.02583443199219227,-1.911195958159831,-1.9456233527451017,35.5456682964781,1.1182737112074292,0.050318680602222034,0.0385409197678405,0.0320809138273834,0.9992574182972259,0.9985153880220371
693,0.02533688518305905,-1.9309088321466523,-1.9442208140505512,15.832794309656784,2.520812405757855,0.0610779871315396,0.05650805845626404,0.023092241251121536,0.9984035453640512,0.996809639395507
694,0.023893445315844555,-1.9210549438606621,-1.9453082592641537,25.686682595646992,1.433367192155366,0.04904643769329547,0.04454090813151251,0.02160286015785869,0.9990080624859294,0.9980171089118907
695,0.024107174495932616,-1.9366172962833061,-1.945050969659272,10.12433017300296,1.690656797037171,0.048234075837937165,0.04653750524017063,0.012923299897858908,0.998917403420552,0.9978359788564579
696,0.028336486493910854,-1.9552849803029717,-1.9431996800240332,-8.543353846662605,3.5419464322759,0.06856953916665956,0.0640629546287338,0.02379315494002418,0.9979479700457025,0.9959001509183383
697,0.022696999761584735,-1.9471178668788023,-1.945639760215801,-0.37624042249317924,1.1018662405080093,0.04068237003571478,0.04024066701808066,0.00579552381152901,0.9991904718539041,0.9983815990436274
698,0.03657406488122146,-1.9375954871090666,-1.9424846738226476,9.14613934724251,4.256952633661548,0.07642889749991623,0.07175008595418364,0.027908610969555644,0.9974262993253765,0.9948592225859156
699,0.0255482487489749,-1.9598458636551317,-1.9449665474413986,-13.104237198822588,1.7750790149104745,0.05771477457203476,0.051293785427307816,0.025351132602903538,0.9986844900993248,0.9973707107649484
700,0.028055054740114778,-1.9346825198699957,-1.9456756700803648,12.059106586313373,1.0659563759443103,0.04989757959818519,0.04199551797678758,0.02647105073471778,0.9991182515636875,0.9982372806076799
701,0.025596454915699503,-1.9361566783182178,-1.9460188017887192,10.584948138091299,0.7228246675898831,0.03724463594328432,0.03169045856501139,0.01987466513554381,0.9994978670843777,0.9989959863062203
702,0.023455266150905853,-1.9356263597946615,-1.9462148205719287,11.115266661647638,0.5268058843803658,0.030028497518939122,0.02885702417521491,0.00839387873691295,0.9995836391972706,0.9991674517508592
703,0.027363851788785594,-1.9066718787606243,-1.9449839167934566,40.06974769568483,1.7577096628524913,0.052412683147153555,0.04488699245233724,0.027621010920131115,0.9989925908853657,0.9979861966438557
704,0.023886659585730094,-1.9473723505808034,-1.9449187389859046,-0.6307241244942752,1.8228874704044884,0.0553814985974633,0.04960381775241445,0.025777941097962023,0.9987697340390655,0.9975409816324657
705,0.023188910688090827,-1.9267643674732728,-1.9464400613874442,19.97725898303626,0.3015650688649174,0.024315981111987264,0.020579303058623464,0.01307912367094973,0.9997882553993198,0.9995765556344155
